,FSC-A,SSC-A,HLA-DR,CD3,CD45,CD14,CD56,CD19,CD11c,Population
27,4.308364727546423,3.2748067885239305,2.0552783951422904,0.6040154976407786,1.7364265252484452,0.34836352772664836,-0.31169676935885043,2.0378221198019943,-0.06734200679072667,T_cells
28,0.6874887806678146,2.438851163190623,0.6255592777850839,-0.9709116560920235,-3.239071904536623,2.379768498526765,0.5098545063951658,-0.39987546082116177,0.6584033544277905,Other
29,-0.36735575517283975,-0.22169544180256207,-1.2719370961824294,0.7856419321680139,-0.07947311597894768,-0.15501694652893053,-0.7287867860368388,-0.38727917253117655,0.26229039569359,B_cells
30,-0.16452033621869025,-0.15172660629234985,0.011188302525053906,0.6990823395747208,0.0948946885706059,-0.179233530999729,0.33992670225732685,-0.3860881277612493,-0.38809760955705247,B_cells
31,-0.07384094196883889,-0.4465474975463525,0.05427776649122448,0.7294427462942041,0.556131212016445,-0.573091884559836,-0.5251892269247853,-0.7268475069840246,-0.8610781711466591,B_cells
32,0.5703111494834837,-0.11018538641779572,-0.10807158466160177,0.6133331557103396,0.6080698111059154,-0.6323493346950305,-0.18700489200223624,-0.6222351345005355,-0.9681605143473883,B_cells
33,-0.9061194608093927,-0.7031280795039494,1.6218378721337448,-1.9752928969935761,-0.8153275536807931,-0.6197091616418712,-0.2698052729895023,1.8953825587519744,0.8808685009885824,Monocytes
34,-0.21058939411969588,-0.2743813362796783,-0.051401798495234734,0.7111316170279166,1.1694453821772608,-0.18359051499768805,-0.24589634456790896,-0.3031294147657885,-0.5640693255758676,B_cells
35,-0.17181653495915628,0.008473572082003137,-0.5862265974390655,0.5433637059233923,0.47253431087546316,-0.22209318729969774,0.007077361342567994,-0.24393689794084072,-0.7138610057962691,B_cells
36,-0.4223092823497893,-0.6606708014733095,0.9112421762894457,-1.198694714450909,-0.859198619247675,-0.5706140069287353,-0.24046902768267403,1.7429388972726758,-0.8453988875593276,Monocytes
37,2.6359201719876606,0.054063164183620505,1.273473788345283,-0.8706382603617904,-0.31124936862976393,-0.05342697909660656,0.10002313715395902,2.091214633253814,-0.5022145482114807,T_cells
38,0.1344623077412159,-0.8548264277614944,-1.0324065720320683,0.8661475549136826,0.19639020592528303,-0.7186195927629977,-0.38690169527766416,-0.6263620917442254,-1.015069370647212,B_cells
39,-1.3977748378121007,-0.2842362647361756,1.5237721611610908,-0.9836016851822933,-0.6286938560784512,-0.613880351791063,0.04523789534765298,1.9928897198031634,-1.697219360021393,Monocytes
40,-0.6115000266076346,0.05880100017578057,-0.08187998847033379,0.19042013967792382,-1.5380773337406057,-0.5092788136198497,-0.3249507679337867,-0.6091143294943514,-0.05755044915013377,B_cells
41,-1.111144257581615,-0.32013926788159586,-0.587867498950732,0.5331123725606739,0.5929588050122538,0.21044796434646282,-0.5903964614156467,-0.814095008835613,-0.7108367328059104,B_cells
42,0.4326359902719591,-0.31459588668774546,-0.1347262922308977,0.6550564487131962,0.9541291891326572,-0.20373810568766093,-0.33429892985658133,-0.511090895579717,0.5067532986147443,B_cells
43,-1.1095467746739904,-0.458418730572347,-0.27318643003765153,0.27116458630384216,-0.8863985227650232,0.7552293119828565,1.0510687055252095,-0.7012179603061296,1.0174225411180682,B_cells
44,0.4239539052966207,2.3805500112648215,1.1619517724238175,-1.0863281688280746,-0.6641366409756169,2.7962494502686144,0.649924610260892,-0.3972446869821902,1.9941895657993025,Other
45,0.08451685637270828,0.18175068838170083,-0.38248744510545435,-1.2829128324776715,-0.9976500773975897,-0.37223204850506825,3.0661709216562802,-0.6714123595739458,-0.5840655483543916,B_cells
46,-0.390586190974782,-0.2817252219406055,-0.12226983207482174,0.6905503973319382,0.35416530342065783,0.27254797356726085,-0.200680944116563,-0.7877621123368296,-0.24206499005375062,B_cells
47,-0.1402624330357219,-0.21623096171801282,0.12995350448096996,0.7418477674840813,0.3922250179097219,-0.400386504919813,2.771801287504505,-0.3165826745123177,-0.8776370229137274,B_cells
48,0.669428500846776,-0.516074195570026,1.543092694161763,-1.0435267160191835,-0.5573061222082147,-0.7616368598855675,-0.34145688501752025,2.10376358117185,-0.33773271823735734,Monocytes
49,-0.4177065509158179,-0.5836108893939692,-2.1267670142121635,2.03145162210323,1.1155089422030118,-0.5810770221648781,-0.03991458418225485,-0.32152983304459276,1.6820375708413786,B_cells
50,-1.2421256208251017,-0.5222335365639564,0.0390329240813313,0.9446657797903124,0.687469843405083,-0.053750131370145456,-0.028339302449757745,-0.3409728245563444,0.6167042932723157,B_cells
51,-0.1395579744531017,-0.9377719256830048,-0.6450697625684843,0.7247358868634668,-0.3799113243971551,-0.69763708620859,-0.6473688477441231,-0.6691935513507078,-0.8232788874545378,B_cells
52,-0.5766671838597377,-0.8165701412046276,-1.7256108433823776,1.5567367182769662,-0.7094093214848216,-0.579271796917539,-0.49740772464748456,-0.514465231780909,0.8510812219272726,B_cells
53,-0.01680541868665555,0.013606513303366197,-0.24231060052763922,0.6899361295037542,0.741486047955287,-0.6341768441695886,2.152568446602043,-0.7779746357828017,-1.1352134582578892,B_cells
54,0.1633364730297465,0.009563281213716378,-0.3925783760549555,-1.682334444425443,-0.9501640670301167,0.026704455878809708,3.1690427102754843,-0.8689747619463358,-0.051771546422906836,B_cells
55,-0.9041673015741063,-0.4551706777406034,-0.14385260135669747,0.7420101467496621,-0.040074574758501555,0.2518588077139877,0.08475580996575097,-0.37983830709443356,-0.5105776734508173,B_cells
56,-1.1731324384960433,-0.355552844276271,1.5670030947861264,-2.2825976771104233,-2.209050773788591,-0.10796841981166763,-0.6546095915270803,1.8009599040465087,0.5608562851726011,Monocytes
57,-0.5572575794057856,-0.32167651164413236,-0.5394028730779946,0.6568304976344016,0.4517295881949961,-0.5336676039934998,-0.827544412256308,-0.31916847416569905,-1.0834980474820184,B_cells
58,0.2505635308174895,-0.37548903857338384,-1.4763626116154183,0.7455022571244864,0.7114614166719202,-0.27291139978169443,-0.2970969546697668,-0.44957656461973317,-0.3950282693594767,B_cells
59,0.5860671847212399,-0.05614129629805531,-0.9340250797910882,0.7726114652103148,-0.23762060822267897,-0.1837637535998114,-0.7332730194021015,-0.1269895654871806,-0.3071813854037427,B_cells
60,-0.4146782714591036,-0.44254658592140944,-0.37806885441261956,0.45228883557874316,-0.5106748455964085,-0.5694862923076052,-0.35064921843143065,-0.35959411010547326,-0.3192301663810957,B_cells
61,-0.2345461678881076,-0.31577520554837185,0.5974322569670059,0.8456938813165049,0.46966597404584054,-0.4229960892348273,-0.3801676630575174,-0.660894853477483,0.67406514105409,B_cells
62,0.015405928412145114,-0.25360293046732374,-1.2881871341879236,0.7736640273535372,1.1748790134032532,0.10295406782385935,-0.5097049974636667,-0.373854412588134,-0.5718133724323388,B_cells
63,-0.7138019798675116,-0.4349290736121572,-0.8978450285913803,0.800172663168706,-0.3912432678371308,-0.3424226748651244,-0.4310775301217744,-0.5432831338212334,-0.7015740439462412,B_cells
64,1.7607108473953208,0.44332988263624806,1.4181906709979704,-0.7378106939577411,-1.6796694691773806,-0.19600140519853515,-0.29015919736183754,2.039919588089334,1.1245456823819173,Monocytes
65,-0.34100174943978706,-0.3314525389913287,-1.2212994506626973,0.5707880396721521,0.36314829618020883,-0.6239388308176002,-0.4470882952927163,-0.36980308436752585,-1.2148234169831293,B_cells
66,-0.21137532461849123,-0.07011827228454613,-0.9498495414765211,0.9139253025407145,0.6006598189892656,-0.12029039575428482,-0.2759527765304635,-0.5539884696236337,-0.06794753160370011,B_cells
67,0.22384045442529577,0.01580169465486162,-0.01993230992759874,0.436080906081078,0.24469764716537368,-0.7229557426933252,2.595997747182789,-0.2175100761647169,0.12040359187899614,B_cells
68,0.19256992083201288,0.07974808816426279,-0.07724916488599463,0.4325129035763594,0.7022133059842436,-0.0647779510272865,-0.17007382347042221,-0.750999073483898,-1.0136519841369072,B_cells
69,1.0770054361296257,1.595499565470596,0.39002582048032314,-1.2838084723348704,-1.0434107462129256,3.0998953356318713,1.5514694922657986,-0.2939707161031592,1.5163401042982085,Other
70,-0.5441524042533433,-0.6363178584344816,-0.4438549326706731,0.7671043290374641,-0.3365732422907665,-0.6414589000373846,0.01446943264146727,-0.8206987591658368,0.00657020111057133,B_cells
71,-0.4617267196739927,-0.45540224093109244,-0.511394828088568,0.6761121452510711,0.01728928975048626,-0.18773983194745297,-0.026228759503307515,-0.3683871846335967,-1.0972771016973157,B_cells
72,1.0533604435810662,1.8606237411614874,0.8838951301574084,-2.075926838546493,-0.9778543861461583,2.7604666032139895,-0.25000384016604077,-0.6166174114633871,1.508557164732376,Other
73,0.9673819501058788,3.080416386459373,0.8275312373776603,-1.668247825011482,-0.8515075613670063,3.0503322794721885,-1.038455228719686,-0.7886783944000693,2.081068349973119,Other
74,-0.6536040219592225,-0.7514497831444061,1.6999476046841184,-0.7331416001050209,-0.7781467807156761,-0.696701104917171,-0.6328658379325803,1.5993800841460666,0.050641292529721806,Monocytes
75,-1.9387840591594978,-0.2659372898742965,1.4531420435198539,-1.7269199464327403,-0.8300222179485989,0.09467029350022003,0.1262827014396119,2.1453525152544173,0.2980961673392764,Monocytes
76,-0.45823551851688926,-0.6198350654587915,1.3964183862865867,-0.8845421674724626,-0.12002198667769805,-0.8113760869260852,-0.30158904389952373,1.9182205792381026,-0.07509929206429163,Monocytes
77,10.121797624548748,2.5790460124196484,-2.110707904577031,2.3752489040760145,2.7698354563865064,0.84900032985635,-0.4252634150788983,-0.054099689624144305,2.0654186511433377,T_cells
78,-0.6931443868742632,0.04623507757831875,1.4262180459674099,-1.1801996056818413,0.24327028832371914,0.06543289911958586,-0.2960945058244118,2.16988859886306,-0.5708999745346601,Monocytes
79,0.8312737578192418,0.0476196592596671,-0.11740487432403791,0.5150013294558862,0.7958772569755721,-0.2613054910778756,2.735137361571971,-0.008348208895932909,0.3500754104753361,B_cells
80,0.04360759053394134,-0.691704381108778,1.5938511842333947,-0.5901290716314399,-0.3034155386858644,-0.6334375793747694,-0.22656414682917725,1.9075204038054434,0.8621921516672125,Monocytes
81,-0.7950219952421166,-0.7288235407662896,1.0061377009479162,-2.429434927549689,-0.21510482115044693,-0.9687485373126086,-0.39881799166216514,1.8863677054007937,0.807159402639815,Monocytes
82,0.002919997399962843,0.020929153062983322,-0.6122302830315113,-1.5455907189566584,-0.4446456727241075,-0.5994667143475899,1.408524317388323,-0.537411744676586,-0.4855640141271062,B_cells
83,-0.8450664796112053,-0.3562898543124447,1.6938835599443351,-0.4777843319048853,-0.3362311531253993,0.050510394173790246,-1.023333482537838,1.9252371163560331,0.19062881212489233,Monocytes
84,0.6764097516144649,-0.5112309867608844,-0.7156347148226504,0.2625080875742481,-0.4790211767342362,-0.13459737183109519,-0.4244629677777998,-0.4229639800570141,-0.23628212619410027,B_cells
85,0.7654680562530638,-0.1842182715741832,-0.7457653845570767,1.0718016654372156,0.6995505246360434,-0.3136853966467666,-0.4496407431579485,-0.5608922203656281,-0.5916275245569655,B_cells
86,-0.32440422158372273,-0.32080799975912366,-1.0928224390133683,0.7945816272289199,0.6427834683802653,-0.5911985855546694,-0.20044068703812676,-0.27144885074499797,-0.8230110207229795,B_cells
87,-0.16673015398746444,-0.47851812423234624,-0.9880773886548692,0.46757952143936493,-0.24419513411772115,-0.5274457400820243,-0.5978566065013585,-0.7489978289935812,-0.05038742716819931,B_cells
88,-0.644864935431224,-0.4981647574551516,-0.6213614250460953,0.8796334784036648,-0.013203235016579044,-0.32418419810206567,-0.41119479005503595,-0.37520308367979877,-0.1904400711185768,B_cells
89,-0.836816800353519,-0.344576509174009,-0.5924896580890746,0.9727656124637595,0.5171398107311179,-0.25084169333908607,-0.09128975807800459,-0.6203261394285293,-0.24958911034794581,B_cells
90,-0.030294058829719032,0.8699249643391267,1.4698073698264749,-0.43249271536106776,-1.5720538251287586,-0.13351637022895227,2.5944003419923365,-0.5760214232507086,2.440458034373868,Other
91,-0.6349363013497374,-0.18508172899073513,-0.8329544880113927,0.3487624437326147,-0.6714294716976451,0.023758805675289738,2.082890738435904,-0.5243288160090325,0.18284300900148578,B_cells
92,0.39683066648928916,-0.12164069665806168,-0.533903935219516,0.636021372727597,0.21762119569544852,-0.37210926763656116,1.748226180401932,-0.44806680584594233,-1.182855979293384,B_cells
93,-0.5146840409613278,-0.46130363269580976,1.8759746495907481,-0.3277199941547541,0.21827394660249302,-0.44721888655773173,-0.1380312313873101,2.1004349500621906,-1.5453116943732397,Monocytes
94,0.14394270234042256,-0.2999557473059249,-1.108123361546682,1.091884081414924,1.2794532038432571,-0.128844298541636,-0.7133480122588943,-0.47410532020997503,0.43696792961198816,B_cells
95,-0.009982217678614793,-0.7039387648430534,1.3933042975231522,-0.5276409459802647,0.15490431930256715,-0.6737364482877749,-0.6132655341983039,1.9512784206957094,0.22681655947458776,Monocytes
96,0.8937264438105225,-0.27974044354724603,-0.6199711235390215,0.5110445882426344,1.0215380459833636,-0.37988445682446464,-0.7190076593769156,-0.34107333168247267,-0.07004110651092978,B_cells
97,-0.214896178098443,0.9370594424104446,0.8860147528778222,-0.9385606281922687,-0.4400507011682712,1.046155450821458,-1.0512584751822374,-0.35466059163234737,2.723969695469645,Other
98,-0.6077292875331937,-0.7104771053022904,1.8287657424205797,-0.5358470574198183,-0.554090748491403,-0.5001183726298801,-0.6996605308344492,1.7198207460231312,0.5312163834832664,Monocytes
99,-0.5312406889159893,-0.06670162294563169,-1.0253615878352889,-1.3683250940135203,-1.0643124786092584,-0.8346150143748887,3.267431073537828,-0.1368807315961686,-0.7767878848039872,B_cells
100,-1.0550193197088418,-0.015437062132371993,-1.0233929666660662,0.570538380416505,0.408419639626392,-0.5103271596452548,1.648656618430555,-0.5133878843593336,0.11781845912533763,B_cells
101,-0.06717982113326067,-0.148352191749185,-0.3128612575064618,0.7322377287602992,0.6096686693766971,-0.46186313066326506,2.1219310000772937,-0.6793841805638067,-1.1226455518757052,B_cells
102,-0.2609534326476351,-0.2645370307738361,-0.56996714656736,0.8722502020622007,0.9761396621562767,-0.4864825731372713,-0.6307650890331927,-0.591729535385052,-0.672807826786054,B_cells
103,0.1460923518036114,-0.25082854129825644,-0.5299752941589919,-1.2437727411347534,-0.869109487685746,-0.033864019647597894,2.6482671620580946,-0.7393311601391307,-0.2446322179160666,B_cells
104,-0.43521869459410667,-0.8146117916844702,1.3956462192048122,-1.5311012173891148,-0.6024365699457048,-0.947981768374415,-0.2868300756564405,1.861570366785513,-0.42453327531300583,Monocytes
105,-0.1814086295706458,0.17690730823464537,-0.09394613376537261,0.6983786167411312,0.4830624788505034,-0.06501093660807677,3.067783001241616,-1.1379468886245363,0.03290229860669733,B_cells
106,-0.8534592385238001,-0.15317963747025792,-0.1281697551995157,0.6418017695193791,0.6652195148981248,-0.257100978340464,1.9672262614321967,-0.3128444928968748,-1.0376256258731342,B_cells
107,-0.35720256952026863,-0.14540937741086085,-0.5950391903170961,-1.8836214838096572,-1.4948437427581884,-0.8011324958046057,2.5823682658020592,-0.8937679595111413,-0.45149116256995675,B_cells
108,0.8734813923574847,-0.44613697190490836,-1.5078705573700564,0.676926374456701,-0.5644343444845181,-0.6964835583342617,-0.2190623237170808,-0.6343421166277048,-0.4088403164658945,B_cells
109,-0.2796692303242623,-0.6861293880698331,2.0119003598618783,-1.1036915288901117,-0.2969459663548993,-0.2768545650563177,-0.49602851868145514,1.9294342839425525,0.15110157947800656,Monocytes
110,2.2343718706151683,2.337408837951283,1.1799209881990629,-0.7854302596193877,-0.2653203707338369,3.2803650454891264,-0.14305883744693615,-0.7880786050254512,2.1694584248468494,Other
111,-0.8872997360594816,0.8606062378838396,-0.22477832914908766,-1.28869051695147,-1.658692334796188,0.1971206966558263,-0.3480815587146798,1.30757110133135,-0.7417174368964063,Monocytes
112,-0.4875320134910366,-0.8579586989979935,-0.2451400680841594,0.6382175707200909,-0.04770417807280558,0.04107527505980282,-0.2868004036694996,-0.6778107994448763,-1.1701022708058582,B_cells
113,-1.0414967089434863,-0.2265333391363764,-1.2197409345791153,-1.8935130267668487,-2.521547264025929,-0.5761872242026831,3.3396527710311954,-1.171984212930216,-0.15221354045508714,B_cells
114,0.6351918713087711,-0.22444344493290563,0.1771971146958022,0.47857015412137793,0.17906201141580894,-0.556214385207103,-0.10035303550914867,-0.49183740302900464,-0.0584649195343933,B_cells
115,-0.28939778319818,-0.2033649407645453,-1.1450370231321028,0.8366020782327236,0.98529617795442,-0.09031245673800938,-0.8943230543470119,-0.4072066218763996,-0.47348958645779665,B_cells
116,0.37246739679988855,-0.7203214964770894,-0.5814335501523494,0.4887756948092212,0.306842085955337,0.20733001676489046,-0.14881476713088837,-0.40940130542531156,-0.2957518923945133,B_cells
117,0.3016858627277832,-0.34138636855712673,-0.5518619607719828,0.602430412177392,1.0022524313542227,-0.8479671270858908,-0.32942088990320906,-0.25139423524146887,-1.1107483251660402,B_cells
118,1.278012774985844,3.3248566491973652,0.7039094514666359,-0.6869602932493509,-0.5208666341611371,3.0460580287792807,-0.19515158551915787,-0.10678296970085237,2.391530934356928,Other
119,-0.8812195704424265,-0.06410105609010568,1.787393136431546,-0.5760787651026306,-0.26918635460606394,-0.7703965503424385,-0.8233485230086929,1.944937936929735,0.9444077731262224,Monocytes
120,0.409961751438395,-0.07507730552341074,-0.27188540356107155,0.7520321630452919,0.9736445506395237,-0.36181491923501086,-0.45094391368911746,-0.09207257522546987,-0.21898286555408242,B_cells
121,-0.4986904992541545,-0.4271272873766225,-0.36752089206823696,0.5825114838488679,0.9174331948109549,-0.6010639372723516,-0.34791789968234094,-0.6358152780988519,-0.8851943197782595,B_cells
122,0.18315948268379761,-0.2927698352015134,0.3271571900379025,1.0028765165995763,1.0950181650404764,-0.3253742272903936,-0.1959280140520621,-0.6918044082791915,-0.825217246622062,B_cells
123,0.06552929371774312,-0.21389896704235487,-0.5703928982197147,0.8683517429815069,0.5313122032135396,-0.07944018222107242,-0.589026341365285,-0.781777371165289,0.4166735343061133,B_cells
124,-0.6020849822733464,0.05110998390151186,-0.29067951038625955,0.6109571232744883,0.5230024628911513,-0.5572391992108935,-0.37612618276195525,-0.6815747773848478,-0.4082753326820228,B_cells
125,-1.2321857591650611,-0.45784491989905957,0.01859865648009014,0.7445044197516522,0.6417239177833634,-0.09876409819089065,-0.16426011587249575,-0.2887201036480826,-1.1500879584528316,B_cells
126,-0.5671988804989743,-0.7207690311079126,1.749725764357021,-1.6622206722482529,-0.34901909465520864,-0.4606518799983747,-0.02108760094409885,1.8800489935882951,0.3229438933071835,Monocytes
127,2.2696679229500836,3.4876184150518568,0.47112159146250654,-0.5651594222388697,-0.0046258164713431785,3.2455965164524354,-0.042584252807820785,-0.38057554102368046,2.595787990065489,Other
128,0.14491547126182533,-0.06900748858943642,-0.865482673718049,0.4963391676870713,0.269638344783962,-0.14634747079001295,3.268785952282361,-0.6922184365125276,-1.4040174554931655,B_cells
129,0.7200795623444222,-0.14023445840061896,-0.49615159421261185,0.8121982256663887,0.9758357448457995,-0.511397870187402,-0.3471668630303869,-0.6122439497479942,-0.26735121088276687,B_cells
130,-0.22809434063224454,0.38573652763231847,-1.0679498561261414,0.5070337114523951,0.7219820958033141,-0.1158894230069669,-0.4276101685488601,-0.6555326728601297,0.003228891967973845,B_cells
131,0.8302831399268038,0.04512429388320906,0.40229099888380604,0.6796518212118033,0.8144646483250787,0.6679120844238674,-0.0054362186771755305,-0.5771042260894478,-0.3379547232873763,B_cells
132,-0.8250036603947012,-0.24046294018970396,1.2399151191035391,-0.7394812337719314,0.20964189918767484,-0.6505303095558524,-0.3267685965117775,1.7469711629303761,-1.3954365848327879,Monocytes
133,-0.4303845023099403,-0.3257774846107297,-0.22898597485313132,0.441943188513005,0.6266298261924375,-0.4914136170123993,-0.38882350286187656,-0.5201049003240021,-1.585789218211352,B_cells
134,0.16972582888698753,-0.23042913495120843,-0.6050345461557838,-1.5956930415997226,-1.978517894041989,-0.3754792946749703,3.30115850817934,-0.7779054325217502,0.3237476718348025,B_cells
135,-0.9130955296177488,-0.5743929953009485,1.719284681645063,-0.4655123417186089,-0.6209197980695489,-0.6087009189827288,-0.5131681606275158,1.7096499584282334,1.197148689743981,Monocytes
136,-0.9770400441235926,0.26895877375699245,-0.31808570838056116,0.621420027759668,0.5334776888584642,0.20308421611395477,-0.42110926420667805,-0.28275788264373336,0.0870120884343042,B_cells
137,0.05917333270953551,-0.28395732661252304,-0.2715710232546948,0.6277865791207556,0.5330881957427225,-0.7539450837569526,-0.7428498189331908,-0.5438187914962775,-1.0639542408970672,B_cells
138,-0.1694990475909132,-0.38587562857637586,-0.7015025967709156,0.804497538714823,0.8205707910386958,-0.26883356417768567,-0.38762979472817605,-0.3017275256463114,0.23577566113560772,B_cells
139,1.2559992359672016,2.035261965848344,0.7436529078709355,-0.5877797587294159,-0.018125244967913217,3.2023555188358266,0.9874145541390987,0.10441821336932229,2.3977559130737935,Other
140,-1.0294037431807017,-0.40201617406926765,-0.9223438191107924,0.6997478258034365,-0.16768864774454653,-0.19396765529813284,-0.39483354302942364,-0.5451238766977666,-0.3236924453758834,B_cells
141,0.46363188002060834,-0.0252499271310335,-0.26407045064385604,0.3739273172821887,-0.2501068450058499,0.6290993395798641,-0.08579000608418665,-0.29597678061968524,0.3816225410961001,B_cells
142,-0.25022792837542873,-0.2661689387337425,-0.9308041294744782,0.5746596044323046,0.24360667160359714,-0.16575710695594942,-0.8175386177299075,-0.3668807457792399,-0.3623750231153571,B_cells
143,-0.3605777523656455,-0.2319505299567193,-0.9159880217843402,0.34273990006708094,-0.7252258231368868,-0.17663635362358313,1.611453692805104,-0.31077036627915966,-0.5321746714999781,B_cells
144,-0.7527035243514804,-0.29520728836311005,-1.247214663124152,0.941629119680999,0.2253213580061822,0.11851150194870808,-0.2386022431662267,-0.45351039908307406,-0.7157970567162101,B_cells
145,3.3988634991831965,0.17648633098045993,0.32226910254094066,1.7115398474103805,1.2697747921242668,-0.10939451363635387,-0.15972817891194238,-0.9225967191119863,1.2654391634880462,T_cells
146,1.0388066229085,-0.8272094546304619,0.5788156786123287,0.48734305708358866,-1.4500453957514552,-0.230736045518306,-0.6491220478637308,-0.7142620921600101,0.43213508248284793,B_cells
147,-1.0100433673404103,0.10791775457070785,-0.09659414651197942,0.620491801555983,0.26013129941184365,-0.07306866616637267,-0.2365958292706678,-0.40036091002591817,0.262948532144733,B_cells
148,-0.34979956484022273,-0.662208045235846,-0.48803657260915523,0.5200038113873936,-0.23014373801817806,-0.32626818993104234,-0.6027260550840783,-0.4983210060398627,0.2861304989305197,B_cells
